tweet,source,human_sentiment,has_human_label,date,stock,known_pumper,price_region,inflection_point,tweet_volume,hour,dayofweek,is_weekend,is_market_hours,fb_polarity,fb_label
With some luck BT 22 is current target.,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
"VVS working, peeling some off here",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
DST <<<<< SHOT ME GATA - SHOT JPM,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
"user: AAP if TC did his job and managed the stock  not his job to mng stock.. mng Co yes, stock  has very little to do with Co.",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
"FOD nice pop, no pos",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
"ES_F in danger of stalling, that's 5 d-days in the last 2 - 3 weeks for the indexes. Not exactly bullish behavior. NKD SCA AAP BID",stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
AAP 20 minutes till Europe closes we will see if buyers :) over there or sellers :(,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
user: BEBE long setup on the radar,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
VSN looking pretty,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
user Do you think the ZOT support level means anything now after the recent news?,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
SHOT CAT  89.90,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
QCO close to 30.33,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
QCO on launch pad in .03 cents.,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
"SWI SolarWinds, this is Houston, you have cleared the tower, proceed to space",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
AAP has anybody ever noticed that the decay matches the slow climb up on the day before expiry?,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
"FOD continuing to act nicely, 2.90-3.00 potential target zone",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
"CAT Bingo, it is Bingo everywhere today.",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
SWHC Just bought back the shares I sold yesterday at 9.58,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
KEX took some off,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
I think NX can be shorted under 24.70. For a full dollar roll.,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
WOW ME is on fire!  I love the 1 day #swing #trade.  We are out at 5.12 for a very nice 10% GAIN.,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.9165,positive
Watch NX under 24.70,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
user: AAP cnbc dump comin up :) First time for everything O,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
WFC 5k march 36 7 k april 37 call buyer,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
FCX if it can go over 32.83 it will go gangnam style.,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
AEE for a short in .06.,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
TEC www.short-term-stocktrading.com Mar6 decent trade in TEC today:,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
user: Nice B/O for BMY today. Not a lot of volume though. First pullback to confirm.,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
"GOOG keep in mind there are about 1,000 contracts offered at 20 in the Apr 850C. Could temporarily create resistance or a sell off",stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,-0.9479,negative
MTG short 5.42,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
"Very important day for JPM, it will interesting to see if it can break 50.11",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
Equity Alpha: BAC brekaout over 11.90 resistance. Tgt  12.50. Best bank in 2013. user,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.6041,positive
"Equity Alpha: TWTC looks like great short under 24.90. Weak fundies, overvalued, weak technicals.",stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,-0.9505,negative
user BAC we are seeing...,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
"VVS took a little more off 1094, 1080 stop now",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
"CAT daily,got overbought 4 days ago and yellow owns EH not oversold either.",stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
"AEE crosses below 34, and I am shorting it.",stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
SHOT AEE  33.99.,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
"ed Weekly Triangle on KWK,....pdating",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
AAP interesting how SKYnet can keep a 400B stock in a 0.0025% price flux channel for an hour with 1M+ trades?,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
user: What time are the stress test results being released tomorrow? BAC GS C JPM WFC > 4.30pm ET,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
NVDA nice accumulation taking place here... ong and strong !,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.6563,positive
BAC FEDEA ESEVE BEIGE BOOK IS OT --> Everything looks good !!!,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
"Green Daily Triangle on MH,....pdating",stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
BAC Yep Over the 11.90 esistance... :)   NHD,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
BAC Big Boys come In Buying arge Block !!!!,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
Can the AAP iPad escue a Struggling American Education System?,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
BAC +12 by close even Better!,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.8985,positive
MBI breaking out,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-0.5802,negative
"OKE Oct 50C bought 15,000x at .80 vs. OI of 22. Suspicious out of the money big trade, probably opening",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
BAC C COF giddy up lotto call,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
"BAC now XF is pushing too, Watchout 5% day is Possible!",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
AEG Parabolic ....,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
JPM back over 50 roll,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.5042,positive
"SPS buying some here, small position.  Trades at 8x free cash flow and below 10X PE  Mgmt. has bought back over 3B in stock last 3 yrs",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
"SZYM decent setup on multiple timeframes, volume not that great",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
BAC Cleared 12....,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
Interactive Intelligence back near all-time highs. ININ,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.8618,positive
user: user: AAP can jump 50 in nano seconds after E if they beat Sure but that is Skynet trading with itself,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
XCO ~310k purchase just moments ago,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
STT a solid breakout of this tight basing channel,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.8903,positive
CM continues to move up nicely,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.935,positive
"AAP Down.. DE up hahhaaha, TC should have bought Dell with Cash like MSFT did with AAP in the 90's",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
Intermolecular is looking promising. Pivot above 10. IMI,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.6305,positive
user: BAC once upon a time this stock was 17.xx>> History repeats itself -Mickey Mouse,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
AAP looks like maybe a fade then pump to close? oversold on 2min/ 5min,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-0.912,negative
adding more weight to MTG sorry folks u had ur fun. Hammer down time. Holding over night Have plenty of cushion from 5.89 short,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.6467,positive
"BAC volume in 12 calls today is Huge in all months, something big is coming imo...",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
"user: With egal eserves ow, Bank of America Faces a Big awsuit  >> = Big BS ! BAC",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
MTG holding small short pos from 5.72 for swing,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.8459,positive
"GOOG to Face Off with FINA, Exchanges in Audit Trail Bidding",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
AAP wow up almost 4 on Skynet's After hours inside trading,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.8979,positive
MGM ooks like its getting ready to fill the gap,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
Time Warner Announces Plan to Spin Off Time Inc.  TWX TWC,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
SWHC and QE both killed earnings and still were punished...hopefully its a matter of patience since I am holding,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-0.9339,negative
AAP this is the best graph shows mode.. we are now in despair heading towards mean (500 ish IMHO),stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
"user:  I still say AAP  1k before GOOG don't show your ignorance, right now AAP has x 2.85 shares or 1211 equal basis",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
Penney's and Macy's and Martha  . .  . Oh my! : JCP M MSO APP KO,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
GD SV as mentioned a few days ago GOD stocks oversold IMO GDX GDXJ GDX JAG .50 GP AY ABX FCX The royalties TX SW GD,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-0.8307,negative
"SK 6.75 printed AH, this baby's gonna pop tomorrow. Share buy back, euro expansion, fast growing company here :)",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
user: user: user:  I still say AAP  1k before GOOG ignorance is bliss my friend and an education is expensive ;),stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
SK - 28 mil share buy back - estimated EPS 1.01 vs. 1.00 last year.,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-0.4818,negative
Time for some shorty pants? CSX #Trains #esistance,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
JAG used to be 8 and trades on several exchanges that had a buyout a few years ago GD SV IMO we'll see M&A in GDX GDXJ space:on TC,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
SK Closes  6.75 AH,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
AT 3s a charm and this can be a trade and long term hold with reinvesting SDIV EX is another area that may see M&A DK SO ED N TE,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
Market Wrap Video + Additions to Watch ist  including: AAP BSFT END FS JCI PQ TTWO WGO,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
Investors into GD SV PA PTM stocks in GDX GDXJ GT GDX ING GGGG SWC PG PA and GOO AY H NEM AEM ABX pay SDIV,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
IG HA SB IEP is Ichan Ent showing interest in the space SO OO OIH CO shows support 90 trading with NG SSN TAT WTI DOW,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.9117,positive
GOOG Ice Cream Sandwich and Jelly Bean Are More Popular Than Gingerbread,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
"SK Great day today. Breakout on huge volume. ots of shorts, congrats to members who joined in!",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.7176,positive
GEVO 2.25 Target Short un Price Action.,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
"I invested in MSFT, but I have more than a few words for Steve Ballmer",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
BSFT ran into the gap today and pulled back - maybe a trade in to it again,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
END  ran into space with large red candle on left and may try it again soon for a trade,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
GDXJ bounced pretty good so gold stocks may move up some - like VGZ GOD NG and silver PAAS,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.9406,positive
"Trade idea SE the breakdown in NEM  40 , target 31.50 , cut above 43.50",stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
TAB finally starting to break out. MACD crossover today/should support higher prices in short term,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.9407,positive
AXTI An ndervalued Stock.P/E of 15x with a PEG of just 0.65x.No debt and about 46 million of cash,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
VHC still looking interesting.Trading within an ascending triangle pattern w resistance at 36.25,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.5497,positive
NFX The hourly shows a Head & Shoulder formation forming.,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
user: uncapping 1/2 of NVDA 13/14 CS for 4c in case that 12.5k buy of 13's knows something Nvidia Acquisition umors esurface,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
"The A/D line moves up, it means NVDA is being accumulated ( bought ).",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.5279,positive
"user: AX working nicely, forms another consolidation above 56.75",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
Post: How ong Can You Hold Your Breath?  SHD DE,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
MTG between yesterdays session and today's PM almost the entire float has been traded lol,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
BAC right back to 12 I'm eady!,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
VBD blast off!!!,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
GMC from watch list gapped over line with volume of 10% average full day,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-0.5225,negative
"Slowdown in PETM services troubling, would look to other pet companies to play pet humanization trend:  PETS WOOF",stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
NKE looking good here for another run at those highs,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.8312,positive
MCP possible grind to 6.70-75,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.6731,positive
"ASTM like it over 1.32, needs better vol",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
Today's Watchlist for SHOT Stocks: SA; SB; IG; PB; CA,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,neutral
I bought some JCP. I love knife catching,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
ZNGA like it over 3.56,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
user: AAP Barclays price target for Apple  is now 530. says decline is b/c it might make only 30% profit (40/shr!),stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-0.8289,negative
MTG still holding short from 5.70's I think we will see low 4's by tomorrow,stock_data.csv,-1,1.0,1969-12-31 23:59:59.999999999+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,-0.8497,negative
"MTG if it can hold this 5.10 level, it is a good long imo.,",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.5557,positive
"GS nice bullish start, no position here",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
personally I would like to see AAP  42/share before 1000 IMHO (after a 1:10 split of course) then we would see 100 very quickly IMHO,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
"user: AAP is really dead... you should go chase the fast money over at AMZN, NFX or FB has a big announcement today",stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
INFN at 7,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
ooking at a 10am revesal on APP. will go back to 2.00 level soon.,stock_data.csv,1,1.0,1970-01-01 00:00:00.000000001+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,neutral
